Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,ML_Selected,Significant,Validated
LCAT,1.6623978098891738,0.33630111695906434,2.524996408893126,0.01248590158582979,0.09075100071378935,-3.10555859793487,FALSE,FALSE,FALSE
GRIA4,-1.4592150153452694,0.004500000000000008,-2.52489225572943,0.012489465533086015,0.09075100071378935,-3.1058003660795444,FALSE,FALSE,FALSE
CDC7,-0.25706432097186765,-0.012708438596491227,-2.5243342901048975,0.012508252302363064,0.09083494268853132,-3.107081719503919,FALSE,FALSE,FALSE
PTP4A2,5.388912735294125,0.7228091754385965,2.523977534311683,0.0125208048315347,0.0908735407310692,-3.1079232903041834,FALSE,FALSE,FALSE
LTBP3,6.553919257885758,2.171338216374269,2.522902493170421,0.012557726628295001,0.09108885935578974,-3.1104173828016113,FALSE,FALSE,FALSE
CARD16,-0.515102368712703,-0.07049611695906433,-2.5226313518511314,0.012566801834214115,0.0911020576387947,-3.111035590544125,FALSE,FALSE,FALSE
NUPR1,13.218746606564368,1.673030976608187,2.521425143939726,0.012608624156656202,0.09135250139121481,-3.1138432272221266,FALSE,FALSE,FALSE
NIPA1,0.6522575660699067,0.07079574269005848,2.5209510009159177,0.012624928713021526,0.09141788057710397,-3.1149394002564303,FALSE,FALSE,FALSE
FGF13,-1.642123134697357,-0.1440515380116959,-2.5204836213284647,0.01264115747320393,0.09148263586948042,-3.1160255687953007,FALSE,FALSE,FALSE
MAPKAP1,1.3965345477408355,0.1711225204678363,2.5189286027336353,0.012695053670988844,0.09153995395790085,-3.119628274349359,FALSE,FALSE,FALSE
CHMP5,-1.9906954846547322,-0.23133635087719298,-2.5189083537718324,0.012695756841582117,0.09153995395790085,-3.1196751740915043,FALSE,FALSE,FALSE
PRDM2,-1.370391450980391,-0.07489447953216374,-2.518688686871291,0.012703387285603565,0.09153995395790085,-3.1201839343738156,FALSE,FALSE,FALSE
PBXIP1,15.796751724637677,3.127394111111111,2.5186270071584973,0.012705530554880932,0.09153995395790085,-3.120326780511197,FALSE,FALSE,FALSE
GOLT1B,-0.7158792493606148,-0.18926764912280702,-2.5186265707709077,0.012705534780421785,0.09153995395790085,-3.1203273340157187,FALSE,FALSE,FALSE
MT1X,57.9245951696505,3.4970344444444446,2.51844459360852,0.012711871017433107,0.09153995395790085,-3.1207492193131428,FALSE,FALSE,FALSE
PRORP,-0.3444159522591649,-0.11211518128654971,-2.5182659913863934,0.012717757691994389,0.09153995395790085,-3.121149278888024,FALSE,FALSE,FALSE
LCA5,0.17379478772378504,0.057098631578947366,2.5182014671146535,0.012720002099875826,0.09153995395790085,-3.1212986912293554,FALSE,FALSE,FALSE
TRAPPC9,-0.6612610004262576,-0.19706041520467835,-2.517810110090027,0.012733879248545238,0.09153995395790085,-3.1222155370789486,FALSE,FALSE,FALSE
GRIK2,-0.8862336197783468,-0.10731805847953217,-2.5177834877481238,0.012734873895784909,0.09153995395790085,-3.122279991229946,FALSE,FALSE,FALSE
UBE2E1,-1.049492452259165,-0.46703679532163744,-2.517716338276392,0.012737212409125405,0.09153995395790085,-3.122435453150351,FALSE,FALSE,FALSE
WSCD1,0.7881221837169656,0.12130712865497076,2.5172770623094585,0.012752519870923325,0.09153995395790085,-3.123452353733658,FALSE,FALSE,FALSE
HNRNPH2,-2.131271167945441,-0.2673896432748538,-2.517214881987729,0.0127546879968441,0.09153995395790085,-3.1235962846316383,FALSE,FALSE,FALSE
SLC25A40,-0.3824215660699065,-0.05778693567251461,-2.5171251974051767,0.012757491176783962,0.09153995395790085,-3.123790378528324,FALSE,FALSE,FALSE
BBLN,9.596489707587388,1.8711547134502924,2.5171074209819984,0.012758435761892839,0.09153995395790085,-3.123845020515791,FALSE,FALSE,FALSE
KIFBP,-1.1556772710997443,-0.18671412280701752,-2.5166721090770743,0.01277362757798678,0.09159661214688863,-3.1248525199314843,FALSE,FALSE,FALSE
SH3GL1,1.6067654079283895,0.2969958771929825,2.5152138487641977,0.012824636691945727,0.0919098962922777,-3.128226389317556,FALSE,FALSE,FALSE
RELA,1.4914235379369143,0.4466996374269006,2.514561507895094,0.01284751401167189,0.09193440136256328,-3.1297350770537236,FALSE,FALSE,FALSE
ATP5IF1,-26.441937117220796,-6.364524847953216,-2.5145032635956635,0.012849558385160746,0.09193440136256328,-3.129869762748581,FALSE,FALSE,FALSE
