Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,ML_Selected,Significant,Validated
WDR82,-0.05518115572390447,0.09585757083333334,-0.16412588873566988,0.8697708310558956,0.919495037024318,-6.243204270487739,FALSE,FALSE,FALSE
RPP21,0.11823892929292923,0.15780386666666668,0.16382462195536343,0.8700077359520153,0.9196680529225042,-6.2432520825948705,FALSE,FALSE,FALSE
MSRB2,-0.08345220033669998,-0.15804547500000002,-0.16359366749147614,0.8701893578308778,0.9197587863866322,-6.243288676418158,FALSE,FALSE,FALSE
RNF26,-0.030816974747474288,0.04507730833333334,-0.16352915832517034,0.8702400750456507,0.9197587863866322,-6.24329889374222,FALSE,FALSE,FALSE
ANGPTL4,0.6695876531986472,-0.4807139500000001,0.1633518227612484,0.8703795511667357,0.9197900628819738,-6.243326940440049,FALSE,FALSE,FALSE
ERBB2,-0.05067152777777749,-0.07713135416666665,-0.1632732323906088,0.8704413584166724,0.9197900628819738,-6.243339362612876,FALSE,FALSE,FALSE
TBRG4,-0.035713283670033784,0.04066170416666668,-0.1631272998642276,0.8705561253589046,0.9197900628819738,-6.2433624145444435,FALSE,FALSE,FALSE
NUDCD2,0.042281148148147485,-0.042832066666666675,0.16310233822372722,0.87057576056244,0.9197900628819738,-6.243366353906212,FALSE,FALSE,FALSE
KAT2A,-0.14320550505050864,-0.07287875,-0.16302581728099744,0.8706359427645953,0.9197900628819738,-6.243378430584404,FALSE,FALSE,FALSE
PDCD4,-0.04664869949494924,-0.1167779375,-0.16267043706360804,0.8709154521241973,0.9199555193921078,-6.243434443094191,FALSE,FALSE,FALSE
DR1,-0.013724822390572303,0.01924450416666667,-0.1626403364561705,0.8709390935818722,0.9199555193921078,-6.243439194614212,FALSE,FALSE,FALSE
SNX5,0.0694630850168344,-0.08286743750000002,0.1624435178681805,0.8710939343608064,0.9200416756253605,-6.243470144559788,FALSE,FALSE,FALSE
TBK1,0.018118393097643036,0.041208254166666666,0.16228743636053075,0.8712166697993153,0.9200939108419718,-6.243494684960411,FALSE,FALSE,FALSE
LPAR6,-0.030085102693603007,-0.020978425,-0.16199368678517462,0.8714477496177988,0.9202605503953812,-6.243540776143981,FALSE,FALSE,FALSE
PSAP,-0.7318360016834865,0.17682329166666655,-0.16167937125520973,0.8716950188483101,0.9203840005113987,-6.243590002247559,FALSE,FALSE,FALSE
ZNF526,-0.012546419191919189,-0.03529535833333334,-0.16165868771167696,0.8717112562983078,0.9203840005113987,-6.24359325137904,FALSE,FALSE,FALSE
BUD31,-0.11026119865319825,0.07833598333333333,-0.16001369146132705,0.8730055152762237,0.9216146564742056,-6.243849308776684,FALSE,FALSE,FALSE
C11orf71,0.017302419191918862,-0.012692275,0.1599906255744173,0.873023632056722,0.9216146564742056,-6.243852893216639,FALSE,FALSE,FALSE
ZNF330,-0.022161018518518323,0.03284254166666667,-0.15935503232882378,0.8735237883975364,0.9219894834210546,-6.243951117938148,FALSE,FALSE,FALSE
CTXND1,-0.015934102693602663,-0.039600641666666665,-0.15935278481306525,0.8735255570864021,0.9219894834210546,-6.243951464576128,FALSE,FALSE,FALSE
AP3B1,0.028577356902356688,-0.04371108333333333,0.15906200850354357,0.8737544015987155,0.9221535064699901,-6.243996265786283,FALSE,FALSE,FALSE
MOG,0.3181023846801327,-0.8040963208333333,0.15885091472324228,0.8739205539328055,0.9222513426777867,-6.244028734102441,FALSE,FALSE,FALSE
KRR1,-0.06261616245791125,-0.017804545833333334,-0.15867270221662783,0.8740608119921622,0.9223218384211772,-6.2440561180281,FALSE,FALSE,FALSE
SYT1,-0.9191626329966246,0.3763367166666664,-0.15840187369897513,0.874273968978545,0.9224692398734967,-6.24409767438263,FALSE,FALSE,FALSE
MOBP,0.968438682659923,-1.6610933958333336,0.15821282791711883,0.8744227638819115,0.9225487121503472,-6.244126639802983,FALSE,FALSE,FALSE
BBS9,0.010803685185185196,-0.007396091666666666,0.15741867459280753,0.875047845434566,0.9231306290771645,-6.244247953553309,FALSE,FALSE,FALSE
MROH8,-0.017145075757575703,0.039656625,-0.15686775998810157,0.8754815415473405,0.9235105633595234,-6.244331743506597,FALSE,FALSE,FALSE
